sessionId,userId,itemId,action,timeframe,eventdate,userID
14937,12132,25730,click,62543,2/26/2016,12132
14938,12133,33290,click,41293,2/26/2016,12133
14939,12134,65708,click,26774,2/26/2016,12134
14939,12134,77534,click,169353,2/26/2016,12134
14940,12135,31878,click,188502,2/26/2016,12135
14940,12135,201176,click,233912,2/26/2016,12135
14940,12135,30151,click,647397,2/26/2016,12135
14940,12135,30151,click,723149,2/26/2016,12135
14940,12135,30151,click,295504,2/26/2016,12135
14940,12135,293,click,104144,2/26/2016,12135
14940,12135,1907,click,19681,2/26/2016,12135
14941,12136,82312,click,543727,2/26/2016,12136
14941,12136,82312,click,499780,2/26/2016,12136
14941,12136,82312,click,32214,2/26/2016,12136
14941,12136,82312,click,25824,2/26/2016,12136
14941,12136,1285,click,672967,2/26/2016,12136
14941,12136,1285,click,621132,2/26/2016,12136
14941,12136,1285,click,940566,2/26/2016,12136
14941,12136,9271,click,49303,2/26/2016,12136
14941,12136,31756,click,645657,2/26/2016,12136
14941,12136,31756,click,572730,2/26/2016,12136
14941,12136,31756,click,509629,2/26/2016,12136
14941,12136,31756,click,628451,2/26/2016,12136
14941,12136,2756,click,58292,2/26/2016,12136
14941,12136,3440,click,531172,2/26/2016,12136
14941,12136,7923,click,931196,2/26/2016,12136
14941,12136,7923,click,857827,2/26/2016,12136
14943,12138,191314,click,15773,2/26/2016,12138
14945,12140,8216,click,411246,2/26/2016,12140
14945,12140,208163,click,279243,2/26/2016,12140
14945,12140,93728,click,256417,2/26/2016,12140
14945,12140,93773,click,315123,2/26/2016,12140
14945,12140,93966,click,503382,2/26/2016,12140
14945,12140,98473,click,446372,2/26/2016,12140
14945,12140,126514,click,9454,2/26/2016,12140
14946,12141,54421,click,6537,2/26/2016,12141
14946,12141,7553,click,303549,2/26/2016,12141
14946,12141,4926,click,343965,2/26/2016,12141
14948,12143,1607,click,761140,2/27/2016,12143
14948,12143,170129,click,229557,2/27/2016,12143
14948,12143,148459,click,328509,2/27/2016,12143
14948,12143,537846,click,363179,2/27/2016,12143
14948,12143,127956,click,800139,2/27/2016,12143
14948,12143,127956,click,16727,2/27/2016,12143
14951,12146,2394,click,392420,2/27/2016,12146
14951,12146,118158,click,409588,2/27/2016,12146
14951,12146,11017,click,204001,2/27/2016,12146
14951,12146,11017,click,277577,2/27/2016,12146
14951,12146,7544,click,63175,2/27/2016,12146
14951,12146,34592,click,264707,2/27/2016,12146
14951,12146,12145,click,337437,2/27/2016,12146
14952,12147,30328,click,260721,2/27/2016,12147
14952,12147,32570,click,367595,2/27/2016,12147
14952,12147,23323,click,417572,2/27/2016,12147
14952,12147,35227,click,332841,2/27/2016,12147
14952,12147,35227,click,121530,2/27/2016,12147
14952,12147,35589,click,453294,2/27/2016,12147
14953,12148,12495,click,646866,2/27/2016,12148
14953,12148,36975,click,567117,2/27/2016,12148
14953,12148,48172,click,542521,2/27/2016,12148
14953,12148,134005,click,603623,2/27/2016,12148
14953,12148,129327,click,510589,2/27/2016,12148
14953,12148,58475,click,290435,2/27/2016,12148
14953,12148,58475,click,1096137,2/27/2016,12148
14953,12148,58475,click,14808,2/27/2016,12148
14955,12150,2837,click,138482,2/27/2016,12150
14955,12150,8644,click,16270,2/27/2016,12150
14956,12151,31684,click,22260,2/26/2016,12151
14958,12153,8187,click,21850,2/26/2016,12153
14961,12156,22294,click,11410,2/26/2016,12156
14961,12156,32432,click,55093,2/26/2016,12156
14962,12157,1285,click,9752,2/26/2016,12157
14962,12157,7923,click,127993,2/26/2016,12157
14963,12158,104826,click,26957,2/26/2016,12158
14963,12158,104826,click,408148,2/26/2016,12158
14963,12158,104826,click,124929,2/26/2016,12158
14963,12158,104826,click,761279,2/26/2016,12158
14963,12158,13607,click,4973,2/26/2016,12158
14964,12159,3349,click,311153,2/26/2016,12159
14964,12159,8481,click,358277,2/26/2016,12159
14965,12160,8740,click,655362,2/26/2016,12160
14965,12160,61839,click,893487,2/26/2016,12160
14965,12160,124765,click,48769,2/26/2016,12160
14965,12160,10590,click,937251,2/26/2016,12160
14965,12160,5929,click,409749,2/26/2016,12160
14966,12161,7918,click,179856,2/26/2016,12161
14966,12161,30461,click,21990,2/26/2016,12161
14967,12162,8644,click,8256,2/26/2016,12162
14972,12167,286812,click,10295,2/26/2016,12167
14974,12169,5384,click,14948,2/26/2016,12169
14976,12171,7481,click,35455,2/26/2016,12171
14976,12171,35888,click,378566,2/26/2016,12171
14976,12171,35888,click,421586,2/26/2016,12171
14976,12171,35888,click,258375,2/26/2016,12171
14977,12172,9832,click,397832,2/26/2016,12172
14977,12172,87417,click,356616,2/26/2016,12172
14977,12172,11604,click,267348,2/26/2016,12172
14977,12172,4108,click,316639,2/26/2016,12172
14977,12172,66049,click,289498,2/26/2016,12172
14977,12172,66049,click,341287,2/26/2016,12172
14977,12172,12000,click,373911,2/26/2016,12172
14977,12172,68534,click,155181,2/26/2016,12172
14977,12172,128778,click,72560,2/25/2016,12172
14977,12172,36463,click,576607,2/26/2016,12172
14977,12172,36463,click,410260,2/26/2016,12172
14977,12172,68986,click,542394,2/26/2016,12172
14977,12172,6582,click,511362,2/26/2016,12172
14978,12173,102499,click,17131,2/26/2016,12173
14978,12173,149248,click,17114,2/26/2016,12173
14979,12174,4523,click,39584,2/26/2016,12174
14979,12174,4523,click,132834,2/26/2016,12174
14979,12174,34321,click,279970,2/26/2016,12174
14979,12174,34321,click,9628,2/26/2016,12174
14979,12174,34321,click,87660,2/26/2016,12174
14980,12175,14679,click,25967,2/25/2016,12175
14983,12178,47149,click,418337,2/26/2016,12178
14983,12178,152,click,79099,2/26/2016,12178
14984,12179,12053,click,25480,2/26/2016,12179
14986,12181,36241,click,650414,2/26/2016,12181
14986,12181,179622,click,498434,2/26/2016,12181
14986,12181,136034,click,388366,2/26/2016,12181
14986,12181,79816,click,1046613,2/26/2016,12181
14986,12181,126446,click,168950,2/26/2016,12181
14996,12182,14448,click,18950,4/6/2016,12182
15002,12183,15956,click,295453,2/26/2016,12183
15002,12183,72202,click,434968,2/26/2016,12183
15002,12183,72202,click,393098,2/26/2016,12183
15002,12183,176336,click,13497,2/26/2016,12183
15002,12183,62299,click,131125,2/26/2016,12183
15002,12183,180856,click,284409,2/26/2016,12183
15002,12183,196999,click,138093,2/26/2016,12183
15003,12184,137452,click,358474,2/26/2016,12184
15003,12184,81968,click,7063,2/26/2016,12184
15003,12184,82584,click,536803,2/26/2016,12184
15003,12184,31281,click,267072,2/26/2016,12184
15003,12184,10787,click,428472,2/26/2016,12184
15003,12184,75971,click,412639,2/26/2016,12184
15003,12184,11132,click,159560,2/26/2016,12184
15003,12184,11132,click,206681,2/26/2016,12184
15003,12184,4989,click,215149,2/26/2016,12184
15003,12184,5143,click,392021,2/26/2016,12184
15003,12184,68387,click,323544,2/26/2016,12184
15003,12184,68387,click,39372,2/26/2016,12184
15003,12184,5988,click,298883,2/26/2016,12184
15003,12184,36515,click,238200,2/26/2016,12184
15003,12184,14194,click,449352,2/26/2016,12184
15003,12184,36551,click,188572,2/26/2016,12184
15004,12185,154924,click,1111618,2/26/2016,12185
15004,12185,154924,click,1125095,2/26/2016,12185
15004,12185,68753,click,836690,2/26/2016,12185
15004,12185,36358,click,728949,2/26/2016,12185
15004,12185,36358,click,76153,2/26/2016,12185
15004,12185,36358,click,40514,2/26/2016,12185
15004,12185,36358,click,19689,2/26/2016,12185
15004,12185,14001,click,78611,2/26/2016,12185
15005,12186,1300,click,233848,2/26/2016,12186
15005,12186,26954,click,245216,2/26/2016,12186
15005,12186,58344,click,202806,2/26/2016,12186
15006,12187,10028,click,21757,2/27/2016,12187
15006,12187,10028,click,63955,2/27/2016,12187
15007,12188,11718,click,207675,2/27/2016,12188
15007,12188,7481,click,14494,2/27/2016,12188
15008,12189,61103,click,50953,2/26/2016,12189
15008,12189,106413,click,694922,2/26/2016,12189
15008,12189,18681,click,527879,2/26/2016,12189
15008,12189,128318,click,161149,2/26/2016,12189
15009,12190,26817,click,523542,2/26/2016,12190
15009,12190,2651,click,30743,2/26/2016,12190
15010,12191,86905,click,569974,2/26/2016,12191
15010,12191,54993,click,817536,2/26/2016,12191
15010,12191,54993,click,912269,2/26/2016,12191
15010,12191,8270,click,69915,2/26/2016,12191
15010,12191,30839,click,792568,2/26/2016,12191
15010,12191,30839,click,163903,2/26/2016,12191
15010,12191,30839,click,435042,2/26/2016,12191
15010,12191,60539,click,877064,2/26/2016,12191
15010,12191,83920,click,344613,2/26/2016,12191
15010,12191,45468,click,248357,2/26/2016,12191
15010,12191,28857,click,420958,2/26/2016,12191
15010,12191,28857,click,215951,2/26/2016,12191
15010,12191,28857,click,326403,2/26/2016,12191
15010,12191,28857,click,281604,2/26/2016,12191
15010,12191,197316,click,296038,2/26/2016,12191
15010,12191,67789,click,141065,2/26/2016,12191
15010,12191,79988,click,746262,2/26/2016,12191
15011,12192,2289,click,988883,2/26/2016,12192
15011,12192,2994,click,16496,2/26/2016,12192
15011,12192,53515,click,1014778,2/26/2016,12192
15011,12192,53515,click,953894,2/26/2016,12192
15011,12192,53515,click,1029291,2/26/2016,12192
15013,12194,9103,click,8492,2/26/2016,12194
15013,12194,1802,click,412108,2/26/2016,12194
15013,12194,1802,click,115060,2/26/2016,12194
15015,12196,33125,click,180822,2/26/2016,12196
15015,12196,86187,click,182582,2/26/2016,12196
15015,12196,4832,click,168006,2/26/2016,12196
15015,12196,12463,click,166810,2/26/2016,12196
15015,12196,130706,click,20094,2/26/2016,12196
15015,12196,130706,click,148596,2/26/2016,12196
15018,12199,1248,click,36669,2/16/2016,12199
15018,12199,161567,click,53943,2/16/2016,12199
15019,12200,13629,click,13375,2/27/2016,12200
15020,12201,5392,click,28481,2/27/2016,12201
15020,12201,6848,click,295085,2/27/2016,12201
15022,12203,35548,click,15353,2/27/2016,12203
15022,12203,13288,click,9035,2/27/2016,12203
15024,12205,72561,click,113993,2/21/2016,12205
15024,12205,72561,click,344331,2/21/2016,12205
15024,12205,72562,click,426381,2/21/2016,12205
15024,12205,72562,click,483887,2/21/2016,12205
15024,12205,72562,click,14565,2/21/2016,12205
15024,12205,133376,click,440471,2/21/2016,12205
15025,12206,2670,click,31661,3/2/2016,12206
15026,12207,105488,click,10721,3/2/2016,12207
15028,12209,31313,click,3748,2/26/2016,12209
15029,12210,144518,click,37890,2/26/2016,12210
15029,12210,2042,click,7004,2/26/2016,12210
15031,12212,12032,click,780634,2/25/2016,12212
15031,12212,12032,click,846535,2/25/2016,12212
15031,12212,67846,click,478690,2/25/2016,12212
15031,12212,78623,click,479428,2/25/2016,12212
15031,12212,78623,click,493639,2/25/2016,12212
15031,12212,150125,click,950317,2/25/2016,12212
15031,12212,150125,click,858943,2/25/2016,12212
15031,12212,57539,click,414637,2/25/2016,12212
15031,12212,5384,click,12048,2/25/2016,12212
15031,12212,5384,click,94634,2/25/2016,12212
15031,12212,36319,click,425745,2/25/2016,12212
15031,12212,472528,click,559038,2/25/2016,12212
15031,12212,472528,click,535970,2/25/2016,12212
15032,12213,47097,click,58041,2/27/2016,12213
15034,12215,67698,click,18588,2/27/2016,12215
15034,12215,79911,click,35045,2/27/2016,12215
15034,12215,14444,click,55217,2/27/2016,12215
15034,12215,14444,click,158640,2/27/2016,12215
15036,12217,60183,click,348750,2/27/2016,12217
15036,12217,34041,click,129044,2/27/2016,12217
15036,12217,34041,click,11844,2/27/2016,12217
15036,12217,5993,click,33316,2/27/2016,12217
15036,12217,13804,click,149928,2/27/2016,12217
15038,12219,33354,click,401160,2/27/2016,12219
15038,12219,67926,click,377270,2/27/2016,12219
15038,12219,35318,click,291402,2/27/2016,12219
15038,12219,13064,click,52081,2/27/2016,12219
15038,12219,13064,click,79751,2/27/2016,12219
15038,12219,13186,click,440437,2/27/2016,12219
15038,12219,169628,click,139382,2/27/2016,12219
15038,12219,20328,click,358174,2/27/2016,12219
15039,12220,33365,click,6535,2/27/2016,12220
15040,12221,42562,click,14478,2/27/2016,12221
15041,12222,351154,click,200125,2/27/2016,12222
15041,12222,142305,click,29978,2/27/2016,12222
15041,12222,426901,click,252728,2/27/2016,12222
15042,12223,110877,click,112085,2/26/2016,12223
15042,12223,110877,click,33598,2/26/2016,12223
15042,12223,31362,click,204806,2/26/2016,12223
15042,12223,22047,click,150856,2/26/2016,12223
15043,12224,35415,click,8067,2/26/2016,12224
15043,12224,133422,click,100083,2/26/2016,12224
15049,12230,2871,click,9282,2/27/2016,12230
15049,12230,29153,click,24974,2/27/2016,12230
15049,12230,12862,click,60459,2/27/2016,12230
15049,12230,35305,click,100814,2/27/2016,12230
15049,12230,14614,click,202888,2/27/2016,12230
15051,12232,68498,click,18213,3/13/2016,12232
15051,12232,5710,click,389445,3/13/2016,12232
15051,12232,19299,click,137390,3/13/2016,12232
15051,12232,89912,click,448422,3/13/2016,12232
15051,12232,24804,click,284435,3/13/2016,12232
15051,12232,151196,click,1147590,3/13/2016,12232
15051,12232,428940,click,595758,3/13/2016,12232
15051,12232,197444,click,611054,3/13/2016,12232
15051,12232,19324,click,258522,3/13/2016,12232
15051,12232,431615,click,1006560,3/13/2016,12232
15051,12232,35700,click,70114,3/13/2016,12232
15051,12232,158714,click,982292,3/13/2016,12232
15051,12232,160715,click,475942,3/13/2016,12232
15051,12232,200274,click,872607,3/13/2016,12232
15051,12232,24812,click,632335,3/13/2016,12232
15051,12232,46932,click,657569,3/13/2016,12232
15051,12232,151239,click,686911,3/13/2016,12232
15051,12232,57715,click,495067,3/13/2016,12232
15051,12232,151252,click,549040,3/13/2016,12232
15051,12232,381477,click,780515,3/13/2016,12232
15051,12232,198833,click,536596,3/13/2016,12232
15051,12232,376480,click,511328,3/13/2016,12232
15051,12232,13296,click,215476,3/13/2016,12232
15051,12232,29388,click,295311,3/13/2016,12232
15051,12232,5956,click,941291,3/13/2016,12232
15051,12232,68634,click,907652,3/13/2016,12232
15051,12232,162445,click,964880,3/13/2016,12232
15051,12232,377991,click,883987,3/13/2016,12232
15051,12232,159116,click,838195,3/13/2016,12232
15051,12232,29435,click,1073191,3/13/2016,12232
15051,12232,411418,click,1125563,3/13/2016,12232
15051,12232,167943,click,923987,3/13/2016,12232
15051,12232,131137,click,1174977,3/13/2016,12232
15051,12232,387908,click,1108673,3/13/2016,12232
15051,12232,201771,click,858516,3/13/2016,12232
15051,12232,198917,click,1012785,3/13/2016,12232
15051,12232,136143,click,737945,3/13/2016,12232
15051,12232,79588,click,571416,3/13/2016,12232
15051,12232,136152,click,707108,3/13/2016,12232
15051,12232,167950,click,1025361,3/13/2016,12232
15051,12232,13769,click,318336,3/13/2016,12232
15051,12232,6280,click,365055,3/13/2016,12232
15053,12234,129493,click,12982,2/26/2016,12234
15053,12234,133001,click,151281,2/26/2016,12234
15053,12234,7161,click,183515,2/26/2016,12234
15054,12235,26547,click,18422,2/26/2016,12235
15056,12237,80695,click,29381,2/26/2016,12237
15057,12238,6473,click,91779,2/26/2016,12238
15057,12238,25404,click,186196,2/26/2016,12238
15058,12239,335434,click,6599,2/27/2016,12239
15059,12240,35015,click,618837,2/27/2016,12240
15059,12240,768,click,675946,2/27/2016,12240
15059,12240,768,click,849808,2/27/2016,12240
15059,12240,768,click,58406,2/27/2016,12240
15059,12240,768,click,888393,2/27/2016,12240
15059,12240,768,click,787870,2/27/2016,12240
15059,12240,8644,click,22202,2/27/2016,12240
15059,12240,8644,click,800365,2/27/2016,12240
15059,12240,8644,click,896709,2/27/2016,12240
15059,12240,8644,click,1000479,2/27/2016,12240
15065,12246,13181,click,80657,2/26/2016,12246
15065,12246,79301,click,6332,2/26/2016,12246
15066,12247,229422,click,8891,2/26/2016,12247
15068,12249,188256,click,14039,2/26/2016,12249
15068,12249,65276,click,30600,2/26/2016,12249
15068,12249,34934,click,175790,2/26/2016,12249
15068,12249,68804,click,266613,2/26/2016,12249
15068,12249,68805,click,237112,2/26/2016,12249
15071,12252,26681,click,10275,2/26/2016,12252
15072,12253,63994,click,114943,2/26/2016,12253
15072,12253,134909,click,263869,2/26/2016,12253
15072,12253,69891,click,812834,2/26/2016,12253
15072,12253,126761,click,286630,2/26/2016,12253
15072,12253,20784,click,387551,2/26/2016,12253
15072,12253,197736,click,389714,2/26/2016,12253
15072,12253,328,click,21276,2/26/2016,12253
15072,12253,328,click,526071,2/26/2016,12253
15072,12253,38047,click,385732,2/26/2016,12253
15072,12253,60076,click,163359,2/26/2016,12253
15072,12253,327428,click,376660,2/26/2016,12253
15072,12253,79575,click,93763,2/26/2016,12253
15072,12253,181704,click,391350,2/26/2016,12253
15076,12257,2458,click,14236,2/26/2016,12257
15077,12258,11632,click,7368,2/26/2016,12258
15078,12259,127377,click,1117272,2/26/2016,12259
15081,12262,104836,click,59537,2/26/2016,12262
15081,12262,152065,click,200130,2/26/2016,12262
15081,12262,196399,click,873636,2/26/2016,12262
15081,12262,40863,click,1097538,2/26/2016,12262
15082,12263,9062,click,41392,2/26/2016,12263
15086,12267,82112,click,16244,2/26/2016,12267
15090,12271,32115,click,323142,2/26/2016,12271
15090,12271,34952,click,385207,2/26/2016,12271
15090,12271,34952,click,26495,2/26/2016,12271
15090,12271,34952,click,567680,2/26/2016,12271
15091,12272,32870,click,854540,2/27/2016,12272
15091,12272,10054,click,56038,2/27/2016,12272
15091,12272,3429,click,109836,2/27/2016,12272
15091,12272,231585,click,390386,2/27/2016,12272
15091,12272,158386,click,341708,2/27/2016,12272
15091,12272,247702,click,246345,2/27/2016,12272
15091,12272,14010,click,775852,2/27/2016,12272
15091,12272,126516,click,1062245,2/27/2016,12272
15092,12273,34692,click,17817,2/27/2016,12273
15092,12273,6135,click,40775,2/27/2016,12273
15093,12274,13863,click,8689,2/27/2016,12274
15095,12276,768,click,70784,2/27/2016,12276
15095,12276,8644,click,17533,2/27/2016,12276
15096,12277,31516,click,164977,2/27/2016,12277
15096,12277,31516,click,205196,2/27/2016,12277
15096,12277,31516,click,94213,2/27/2016,12277
15097,12278,234349,click,105503,2/13/2016,12278
15098,12279,2237,click,650397,2/27/2016,12279
15098,12279,33567,click,774785,2/27/2016,12279
15098,12279,45583,click,522995,2/27/2016,12279
15098,12279,45583,click,1011175,2/27/2016,12279
15098,12279,73775,click,149893,2/27/2016,12279
15098,12279,32508,click,387481,2/27/2016,12279
15098,12279,3205,click,1151338,2/27/2016,12279
15099,12280,8887,click,88262,2/27/2016,12280
15099,12280,40616,click,28986,2/27/2016,12280
15101,12282,131043,click,182108,2/27/2016,12282
15104,12285,14987,click,129360,2/26/2016,12285
15104,12285,14987,click,160741,2/26/2016,12285
15104,12285,14987,click,68579,2/26/2016,12285
15104,12285,38882,click,292124,2/26/2016,12285
15104,12285,49885,click,227359,2/26/2016,12285
15105,12286,248906,click,40328,2/27/2016,12286
15105,12286,34645,click,30764,2/27/2016,12286
15105,12286,132964,click,17339,2/27/2016,12286
15105,12286,122730,click,16084,2/27/2016,12286
15107,12288,201606,click,281190,2/27/2016,12288
15107,12288,201606,click,751439,2/27/2016,12288
15107,12288,89305,click,108101,2/27/2016,12288
15107,12288,35165,click,762905,2/27/2016,12288
15107,12288,35165,click,243986,2/27/2016,12288
15107,12288,128607,click,26988,2/27/2016,12288
15108,12289,16470,click,25491,2/27/2016,12289
15109,12290,27472,click,79902,2/27/2016,12290
15109,12290,12568,click,76083,2/27/2016,12290
15109,12290,68815,click,87421,2/27/2016,12290
15109,12290,68930,click,82973,2/27/2016,12290
15110,12291,42188,click,8307,2/27/2016,12291
15110,12291,6767,click,124059,2/27/2016,12291
15112,12293,49442,click,729649,2/27/2016,12293
15112,12293,8328,click,127192,2/27/2016,12293
15112,12293,8329,click,204477,2/27/2016,12293
15112,12293,2560,click,967898,2/27/2016,12293
15113,12294,100829,click,640741,2/27/2016,12294
15113,12294,54421,click,36519,2/27/2016,12294
15113,12294,81007,click,1061690,2/27/2016,12294
15113,12294,83066,click,714964,2/27/2016,12294
15113,12294,2042,click,1155272,2/27/2016,12294
15113,12294,23151,click,1022722,2/27/2016,12294
15113,12294,23151,click,1107734,2/27/2016,12294
15113,12294,79585,click,558960,2/27/2016,12294
15115,12296,10028,click,26333,2/26/2016,12296
15116,12297,27135,click,50418,2/27/2016,12297
15119,12300,26277,click,21570,2/26/2016,12300
15120,12301,87671,click,918172,2/27/2016,12301
15120,12301,88168,click,935415,2/27/2016,12301
15120,12301,30070,click,31813,2/27/2016,12301
15120,12301,516021,click,605423,2/27/2016,12301
15120,12301,61217,click,217232,2/27/2016,12301
15120,12301,537755,click,689078,2/27/2016,12301
15120,12301,129870,click,344890,2/27/2016,12301
15120,12301,3635,click,91261,2/27/2016,12301
15120,12301,412666,click,640233,2/27/2016,12301
15120,12301,57835,click,486507,2/27/2016,12301
15121,12302,3536,click,73742,2/27/2016,12302
15121,12302,11786,click,14010,2/27/2016,12302
15121,12302,55594,click,90579,2/27/2016,12302
15121,12302,5893,click,83935,2/27/2016,12302
15121,12302,36392,click,58904,2/27/2016,12302
15121,12302,58259,click,76504,2/27/2016,12302
15122,12303,4152,click,421998,2/27/2016,12303
15122,12303,13669,click,32237,2/27/2016,12303
15124,12305,55594,click,442557,2/26/2016,12305
15124,12305,55594,click,399354,2/26/2016,12305
15124,12305,34428,click,510389,2/26/2016,12305
15124,12305,460704,click,95619,2/26/2016,12305
15126,12307,16070,click,318772,2/26/2016,12307
15126,12307,139725,click,225405,2/26/2016,12307
15126,12307,53441,click,14616,2/26/2016,12307
15126,12307,173407,click,146865,2/26/2016,12307
15126,12307,25572,click,157405,2/26/2016,12307
15135,12311,30327,click,37672,2/27/2016,12311
15137,12313,35888,click,16051,2/27/2016,12313
15139,12315,8049,click,336787,2/27/2016,12315
15139,12315,3463,click,159831,2/27/2016,12315
15139,12315,5436,click,32723,2/27/2016,12315
15139,12315,5912,click,303867,2/27/2016,12315
15139,12315,29673,click,389324,2/27/2016,12315
15141,12317,21053,click,255679,2/26/2016,12317
15141,12317,109735,click,775227,2/26/2016,12317
15141,12317,116626,click,585489,2/26/2016,12317
15141,12317,54955,click,260984,2/26/2016,12317
15141,12317,143224,click,271749,2/26/2016,12317
15141,12317,35888,click,9829,2/26/2016,12317
15141,12317,90359,click,739117,2/26/2016,12317
15141,12317,14298,click,767549,2/26/2016,12317
15144,12320,30362,click,476547,2/26/2016,12320
15144,12320,30362,click,263949,2/26/2016,12320
15144,12320,144547,click,95497,2/26/2016,12320
15144,12320,15371,click,190903,2/26/2016,12320
15146,12322,34053,click,263003,2/27/2016,12322
15146,12322,7771,click,9728,2/27/2016,12322
15147,12323,21474,click,90819,2/27/2016,12323
15147,12323,15600,click,233279,2/27/2016,12323
15147,12323,735,click,28806,2/27/2016,12323
15147,12323,94880,click,169939,2/27/2016,12323
15148,12324,35403,click,55576,2/27/2016,12324
15148,12324,13931,click,12238,2/27/2016,12324
15148,12324,90306,click,69444,2/27/2016,12324
15149,12325,14287,click,26413,3/2/2016,12325
15150,12326,83504,click,15892,3/2/2016,12326
15152,12328,166840,click,104500,3/2/2016,12328
15152,12328,196627,click,111614,3/2/2016,12328
15152,12328,83171,click,159174,3/2/2016,12328
15152,12328,112987,click,108902,3/2/2016,12328
15152,12328,1673,click,76950,3/2/2016,12328
15152,12328,218500,click,125438,3/2/2016,12328
15152,12328,10702,click,308096,3/2/2016,12328
15152,12328,11923,click,119249,3/2/2016,12328
15152,12328,132909,click,133608,3/2/2016,12328
15152,12328,122119,click,121615,3/2/2016,12328
15152,12328,11927,click,150465,3/2/2016,12328
15152,12328,122540,click,127316,3/2/2016,12328
15152,12328,252694,click,158159,3/2/2016,12328
15153,12329,34952,click,89917,3/2/2016,12329
15153,12329,35888,click,13329,3/2/2016,12329
15154,12330,8298,click,114656,3/2/2016,12330
15154,12330,8298,click,191113,3/2/2016,12330
15154,12330,10784,click,61274,3/2/2016,12330
15154,12330,64821,click,162874,3/2/2016,12330
15155,12331,2124,click,106209,3/2/2016,12331
15155,12331,2391,click,22251,3/2/2016,12331
15158,12334,39104,click,86891,2/26/2016,12334
15158,12334,168460,click,8346,2/26/2016,12334
15159,12335,74561,click,205607,2/26/2016,12335
15159,12335,10318,click,6985,2/26/2016,12335
15159,12335,32981,click,305633,2/26/2016,12335
15159,12335,32981,click,171821,2/26/2016,12335
15159,12335,4304,click,136015,2/26/2016,12335
15159,12335,34581,click,104713,2/26/2016,12335
15159,12335,56487,click,282229,2/26/2016,12335
15159,12335,56487,click,339961,2/26/2016,12335
15159,12335,56487,click,144737,2/26/2016,12335
15159,12335,56487,click,369375,2/26/2016,12335
15159,12335,67311,click,42326,2/26/2016,12335
15159,12335,67311,click,261996,2/26/2016,12335
15159,12335,67311,click,332591,2/26/2016,12335
15159,12335,67311,click,349566,2/26/2016,12335
15159,12335,67311,click,232021,2/26/2016,12335
15159,12335,67311,click,378066,2/26/2016,12335
15159,12335,158666,click,597200,2/26/2016,12335
15159,12335,46918,click,1068088,2/26/2016,12335
15159,12335,448604,click,699532,2/26/2016,12335
15161,12337,35015,click,29592,2/26/2016,12337
15162,12338,92853,click,365111,2/26/2016,12338
15162,12338,601,click,360400,2/26/2016,12338
15162,12338,21644,click,9038,2/26/2016,12338
15162,12338,33297,click,8089,2/26/2016,12338
15162,12338,33297,click,29779,2/26/2016,12338
15163,12339,4523,click,67665,2/27/2016,12339
15163,12339,4523,click,138686,2/27/2016,12339
15163,12339,34972,click,124596,2/27/2016,12339
15164,12340,8440,click,6403,2/27/2016,12340
15164,12340,31315,click,94184,2/27/2016,12340
15165,12341,18066,click,39685,2/27/2016,12341
15165,12341,69273,click,60322,2/27/2016,12341
15166,12342,35311,click,19478,2/27/2016,12342
15167,12343,7100,click,48654,2/26/2016,12343
15168,12344,30262,click,14738,2/27/2016,12344
15170,12346,9176,click,125456,2/27/2016,12346
15170,12346,42012,click,49714,2/27/2016,12346
15170,12346,88444,click,108401,2/27/2016,12346
15170,12346,88444,click,26423,2/27/2016,12346
15170,12346,231494,click,16064,2/27/2016,12346
15171,12347,12841,click,91085,2/26/2016,12347
15171,12347,12841,click,101625,2/26/2016,12347
15173,12349,51257,click,37224,2/26/2016,12349
15174,12350,14444,click,19988,2/26/2016,12350
15175,12351,39392,click,309003,2/26/2016,12351
15175,12351,39392,click,364637,2/26/2016,12351
15175,12351,32767,click,490418,2/26/2016,12351
15175,12351,31936,click,640568,2/26/2016,12351
15175,12351,12217,click,804975,2/26/2016,12351
15175,12351,90068,click,98127,2/26/2016,12351
15176,12352,431359,click,232821,2/26/2016,12352
15176,12352,281650,click,10426,2/26/2016,12352
15176,12352,281650,click,281626,2/26/2016,12352
15178,12354,95165,click,862401,2/27/2016,12354
15178,12354,39467,click,661921,2/27/2016,12354
15178,12354,174138,click,780650,2/27/2016,12354
15178,12354,82710,click,1165716,2/27/2016,12354
15178,12354,300489,click,1093659,2/27/2016,12354
15178,12354,304981,click,877461,2/27/2016,12354
15178,12354,73271,click,1024812,2/27/2016,12354
15178,12354,116035,click,130591,2/27/2016,12354
15178,12354,134951,click,691118,2/27/2016,12354
15178,12354,10948,click,117056,2/27/2016,12354
15178,12354,102597,click,619011,2/27/2016,12354
15178,12354,174817,click,749567,2/27/2016,12354
15178,12354,23478,click,733338,2/27/2016,12354
15178,12354,34069,click,5477,2/27/2016,12354
15178,12354,467416,click,646187,2/27/2016,12354
15178,12354,56125,click,713155,2/27/2016,12354
15178,12354,34756,click,763512,2/27/2016,12354
15178,12354,201539,click,1053876,2/27/2016,12354
15178,12354,141921,click,1001896,2/27/2016,12354
15178,12354,149578,click,941082,2/27/2016,12354
15178,12354,12472,click,104842,2/27/2016,12354
15180,12356,73403,click,90430,2/27/2016,12356
15181,12357,59729,click,48850,2/27/2016,12357
15181,12357,59729,click,36258,2/27/2016,12357
15181,12357,33231,click,13074,2/27/2016,12357
